시점,구분별,경기실적SBHI,내수판매SBHI,영업이익실적 SBHI,자금사정SBHI,고용수준실적SBHI,선행종합지수,경제심리지수,KOSPI
2019.02,수리 및 기타개인서비스업,62.9,62.2,62.3,65.7,92.1,113.0,97.2,2195.44
2019.03,전산업,81.1,81.1,77.0,76.0,96.3,113.4,96.4,2140.67
2019.03,식료품,88.8,89.4,89.4,82.3,98.3,113.4,96.4,2140.67
2019.03,음료,97.8,100.8,95.2,94.3,93.5,113.4,96.4,2140.67
2019.03,섬유제품 의복제외,66.9,64.4,66.2,61.2,96.9,113.4,96.4,2140.67
2019.03,의복의복악세서리및모피제품,90.4,89.8,86.2,85.4,100.2,113.4,96.4,2140.67
2019.03,가죽가방및신발,77.8,80.1,71.6,71.9,104.1,113.4,96.4,2140.67
2019.03,목재및나무제품 가구제외,70.5,67.8,60.6,69.1,93.2,113.4,96.4,2140.67
2019.03,펄프종이및종이제품,74.8,75.2,70.9,73.0,92.4,113.4,96.4,2140.67
2019.03,인쇄및기록매체복제업,86.0,82.8,81.1,76.2,99.3,113.4,96.4,2140.67
2019.03,화학물질및화학제품 의약품제외,88.2,89.2,,78.2,94.5,113.4,96.4,2140.67
2019.03,의료용물질및의약품,90.4,89.0,89.0,84.9,96.0,113.4,96.4,2140.67
2019.03,고무제품및플라스틱제품,83.5,86.5,82.6,75.9,98.1,113.4,96.4,2140.67
2019.03,비금속광물제품,77.3,75.6,70.6,74.2,95.1,113.4,96.4,2140.67
2019.03,1차금속,83.4,83.6,79.9,82.8,99.8,113.4,96.4,2140.67
2019.03,금속가공제품 기계및가구제외,81.8,80.6,71.5,74.0,97.3,113.4,96.4,2140.67
2019.03,전자부품컴퓨터영상음향및통신장비,91.2,91.5,88.3,87.1,102.2,113.4,96.4,2140.67
2019.03,의료정밀광학기기및시계,92.7,91.4,92.0,86.5,101.8,113.4,96.4,2140.67
2019.03,전기장비,85.3,81.7,80.9,75.9,105.1,113.4,96.4,2140.67
2019.03,기타기계및장비,73.0,67.8,66.0,68.3,104.0,113.4,96.4,2140.67
2019.03,자동차및트레일러,86.3,88.5,81.3,78.1,98.2,113.4,96.4,2140.67
2019.03,기타운송장비,77.9,86.7,78.6,71.3,102.0,113.4,96.4,2140.67
2019.03,가구,82.6,80.6,73.6,75.0,96.8,113.4,96.4,2140.67
2019.03,기타제품,82.9,83.1,80.0,79.0,95.9,113.4,96.4,2140.67
2019.03,비제조업,80.5,80.9,76.6,75.9,94.6,113.4,96.4,2140.67
2019.03,건설업,74.5,74.6,70.8,70.5,97.0,113.4,96.4,2140.67
2019.03,도매 및 소매업,80.9,81.7,76.2,75.5,93.7,113.4,96.4,2140.67
2019.03,운수업,83.9,83.3,81.7,80.1,92.9,113.4,96.4,2140.67
2019.03,숙박 및 음식점업,73.0,74.0,69.4,71.8,94.1,113.4,96.4,2140.67
2019.03,출판영상방송통신 및 정보서비스업,91.4,90.4,90.7,87.3,95.0,113.4,96.4,2140.67
2019.03,부동산업 및 임대업,81.5,80.3,80.2,79.5,95.2,113.4,96.4,2140.67
2019.03,전문과학 및 기술서비스업,85.9,85.3,80.8,78.4,94.2,113.4,96.4,2140.67
2019.03,사업시설관리 및 사업지원서비스업,89.7,90.0,87.3,89.3,99.3,113.4,96.4,2140.67
2019.03,교육서비스업,84.6,84.6,85.4,83.7,103.7,113.4,96.4,2140.67
2019.03,예술스포츠 및 여가관련서비스업,104.7,104.0,103.5,90.9,89.7,113.4,96.4,2140.67
2019.03,수리 및 기타개인서비스업,72.6,71.2,73.2,71.5,95.0,113.4,96.4,2140.67
2019.04,전산업,81.9,82.2,78.0,77.7,96.3,113.7,97.4,2203.59
2019.04,식료품,89.1,90.3,87.7,84.9,101.8,113.7,97.4,2203.59
2019.04,음료,102.1,102.1,97.8,90.8,90.4,113.7,97.4,2203.59
2019.04,섬유제품 의복제외,72.9,73.7,69.0,66.7,100.8,113.7,97.4,2203.59
2019.04,의복의복악세서리및모피제품,86.9,87.0,84.2,82.2,97.4,113.7,97.4,2203.59
2019.04,가죽가방및신발,78.5,81.3,75.2,74.8,106.1,113.7,97.4,2203.59
2019.04,목재및나무제품 가구제외,74.4,72.3,68.5,71.3,97.5,113.7,97.4,2203.59
2019.04,펄프종이및종이제품,81.0,82.7,77.4,75.4,94.7,113.7,97.4,2203.59
2019.04,인쇄및기록매체복제업,73.3,71.4,76.5,69.3,101.8,113.7,97.4,2203.59
2019.04,화학물질및화학제품 의약품제외,95.1,90.1,,80.6,95.6,113.7,97.4,2203.59
2019.04,의료용물질및의약품,85.5,84.2,85.0,86.3,98.6,113.7,97.4,2203.59
2019.04,고무제품및플라스틱제품,79.2,78.8,75.8,73.6,97.2,113.7,97.4,2203.59
2019.04,비금속광물제품,89.8,91.9,86.7,82.5,98.7,113.7,97.4,2203.59
2019.04,1차금속,86.9,86.5,84.1,87.7,93.9,113.7,97.4,2203.59
2019.04,금속가공제품 기계및가구제외,88.0,86.6,80.8,81.2,97.1,113.7,97.4,2203.59
2019.04,전자부품컴퓨터영상음향및통신장비,97.5,96.8,91.2,87.8,103.9,113.7,97.4,2203.59
2019.04,의료정밀광학기기및시계,92.7,88.0,89.0,85.3,101.3,113.7,97.4,2203.59
2019.04,전기장비,78.6,82.8,77.4,74.9,104.9,113.7,97.4,2203.59
2019.04,기타기계및장비,77.2,75.4,76.3,73.4,102.7,113.7,97.4,2203.59
2019.04,자동차및트레일러,91.5,88.1,86.5,85.2,97.0,113.7,97.4,2203.59
2019.04,기타운송장비,81.2,86.1,81.9,78.5,101.4,113.7,97.4,2203.59
2019.04,가구,71.6,70.2,72.3,73.2,100.7,113.7,97.4,2203.59
2019.04,기타제품,83.2,87.3,84.9,83.2,95.1,113.7,97.4,2203.59
2019.04,비제조업,80.4,81.2,76.4,76.8,94.6,113.7,97.4,2203.59
2019.04,건설업,77.0,75.0,74.1,76.9,97.9,113.7,97.4,2203.59
2019.04,도매 및 소매업,79.2,80.9,73.5,74.5,93.4,113.7,97.4,2203.59
2019.04,운수업,88.5,89.8,87.4,82.0,94.0,113.7,97.4,2203.59
2019.04,숙박 및 음식점업,76.2,75.9,72.4,76.1,95.8,113.7,97.4,2203.59
2019.04,출판영상방송통신 및 정보서비스업,92.8,91.8,92.2,86.7,94.0,113.7,97.4,2203.59
2019.04,부동산업 및 임대업,82.7,84.6,84.4,81.4,96.2,113.7,97.4,2203.59
2019.04,전문과학 및 기술서비스업,88.2,88.0,85.0,82.4,93.5,113.7,97.4,2203.59
2019.04,사업시설관리 및 사업지원서비스업,88.5,90.3,89.2,90.0,98.7,113.7,97.4,2203.59
2019.04,교육서비스업,78.9,80.5,77.4,78.0,98.4,113.7,97.4,2203.59
2019.04,예술스포츠 및 여가관련서비스업,109.2,109.7,106.5,89.3,89.8,113.7,97.4,2203.59
2019.04,수리 및 기타개인서비스업,70.9,71.4,71.4,72.7,95.1,113.7,97.4,2203.59
2019.05,전산업,81.8,80.6,78.7,77.8,96.5,113.7,94.0,2041.74
2019.05,식료품,89.1,88.2,84.1,82.2,99.1,113.7,94.0,2041.74
2019.05,음료,106.6,105.6,105.7,102.9,89.3,113.7,94.0,2041.74
2019.05,섬유제품 의복제외,67.7,65.3,63.7,65.4,102.5,113.7,94.0,2041.74
2019.05,의복의복악세서리및모피제품,85.9,84.7,83.6,80.8,103.0,113.7,94.0,2041.74
2019.05,가죽가방및신발,75.3,78.5,71.5,72.5,107.6,113.7,94.0,2041.74
2019.05,목재및나무제품 가구제외,78.3,76.0,71.9,74.1,97.8,113.7,94.0,2041.74
2019.05,펄프종이및종이제품,74.7,71.7,71.0,73.7,92.7,113.7,94.0,2041.74
2019.05,인쇄및기록매체복제업,73.2,67.7,67.5,69.3,104.3,113.7,94.0,2041.74
2019.05,화학물질및화학제품 의약품제외,90.3,82.0,,79.7,96.7,113.7,94.0,2041.74
2019.05,의료용물질및의약품,99.1,101.4,88.0,80.5,95.7,113.7,94.0,2041.74
2019.05,고무제품및플라스틱제품,81.6,82.4,74.8,75.8,92.4,113.7,94.0,2041.74
2019.05,비금속광물제품,88.7,88.8,83.7,83.5,99.3,113.7,94.0,2041.74
2019.05,1차금속,87.6,83.5,84.6,85.0,98.6,113.7,94.0,2041.74
2019.05,금속가공제품 기계및가구제외,83.9,77.4,76.2,75.1,98.8,113.7,94.0,2041.74
2019.05,전자부품컴퓨터영상음향및통신장비,96.8,94.1,87.7,85.1,105.6,113.7,94.0,2041.74
2019.05,의료정밀광학기기및시계,85.9,83.9,85.9,80.1,104.0,113.7,94.0,2041.74
2019.05,전기장비,81.8,82.9,82.9,78.9,105.6,113.7,94.0,2041.74
2019.05,기타기계및장비,83.6,77.3,79.9,74.7,98.0,113.7,94.0,2041.74
2019.05,자동차및트레일러,78.6,78.6,81.9,83.0,100.4,113.7,94.0,2041.74
2019.05,기타운송장비,74.4,82.4,78.7,77.9,101.5,113.7,94.0,2041.74
2019.05,가구,77.0,74.7,73.2,71.5,101.2,113.7,94.0,2041.74
2019.05,기타제품,78.9,86.8,79.7,75.5,99.2,113.7,94.0,2041.74
2019.05,비제조업,80.8,80.4,78.2,77.7,95.0,113.7,94.0,2041.74
2019.05,건설업,85.6,83.2,81.4,79.0,95.6,113.7,94.0,2041.74
2019.05,도매 및 소매업,76.6,76.7,74.7,75.0,94.7,113.7,94.0,2041.74
2019.05,운수업,88.9,90.7,85.3,85.2,91.9,113.7,94.0,2041.74
2019.05,숙박 및 음식점업,81.3,81.0,76.0,74.4,95.2,113.7,94.0,2041.74
2019.05,출판영상방송통신 및 정보서비스업,94.0,91.0,90.2,87.4,95.9,113.7,94.0,2041.74
2019.05,부동산업 및 임대업,83.7,82.8,80.7,79.4,95.1,113.7,94.0,2041.74
2019.05,전문과학 및 기술서비스업,86.4,84.5,82.5,81.4,95.6,113.7,94.0,2041.74
2019.05,사업시설관리 및 사업지원서비스업,89.6,89.8,90.0,90.6,96.9,113.7,94.0,2041.74
2019.05,교육서비스업,87.8,87.0,84.6,82.0,101.6,113.7,94.0,2041.74
2019.05,예술스포츠 및 여가관련서비스업,108.1,105.9,103.0,94.9,85.8,113.7,94.0,2041.74
2019.05,수리 및 기타개인서비스업,77.8,77.2,74.9,76.0,98.4,113.7,94.0,2041.74
2019.06,전산업,79.2,79.1,76.3,76.2,98.3,113.7,94.7,2130.62
2019.06,식료품,88.0,82.9,82.1,79.8,103.2,113.7,94.7,2130.62
2019.06,음료,114.5,112.2,108.0,105.2,93.5,113.7,94.7,2130.62
2019.06,섬유제품 의복제외,66.3,67.0,66.5,68.7,101.9,113.7,94.7,2130.62
2019.06,의복의복악세서리및모피제품,79.5,79.5,79.1,79.7,102.8,113.7,94.7,2130.62
2019.06,가죽가방및신발,72.7,79.5,67.6,68.7,109.6,113.7,94.7,2130.62
2019.06,목재및나무제품 가구제외,70.3,68.3,63.6,70.8,104.4,113.7,94.7,2130.62
2019.06,펄프종이및종이제품,70.9,73.7,69.2,70.2,93.4,113.7,94.7,2130.62
2019.06,인쇄및기록매체복제업,70.9,67.0,64.8,68.6,105.9,113.7,94.7,2130.62
2019.06,화학물질및화학제품 의약품제외,81.2,77.3,,76.7,97.7,113.7,94.7,2130.62
2019.06,의료용물질및의약품,88.6,88.9,84.4,85.1,89.6,113.7,94.7,2130.62
2019.06,고무제품및플라스틱제품,80.9,80.0,75.8,75.3,98.3,113.7,94.7,2130.62
2019.06,비금속광물제품,87.3,88.1,86.1,84.1,99.0,113.7,94.7,2130.62
2019.06,1차금속,75.4,74.2,74.4,73.6,103.1,113.7,94.7,2130.62
2019.06,금속가공제품 기계및가구제외,86.9,80.7,78.2,74.0,97.8,113.7,94.7,2130.62
2019.06,전자부품컴퓨터영상음향및통신장비,99.5,101.6,92.9,89.5,100.7,113.7,94.7,2130.62
2019.06,의료정밀광학기기및시계,84.9,82.6,81.6,86.2,103.0,113.7,94.7,2130.62
2019.06,전기장비,81.5,82.5,84.6,80.8,105.4,113.7,94.7,2130.62
2019.06,기타기계및장비,87.1,88.5,77.8,81.3,97.7,113.7,94.7,2130.62
2019.06,자동차및트레일러,77.9,75.0,76.7,81.7,97.4,113.7,94.7,2130.62
2019.06,기타운송장비,70.9,70.3,69.0,72.2,95.9,113.7,94.7,2130.62
2019.06,가구,73.6,70.2,70.9,68.8,103.1,113.7,94.7,2130.62
2019.06,기타제품,77.2,77.1,74.8,76.3,99.9,113.7,94.7,2130.62
2019.06,비제조업,77.4,78.0,75.3,75.1,97.5,113.7,94.7,2130.62
2019.06,건설업,82.0,84.7,80.9,78.1,97.4,113.7,94.7,2130.62
2019.06,도매 및 소매업,73.9,74.1,71.2,71.6,98.3,113.7,94.7,2130.62
2019.06,운수업,83.2,84.1,79.7,81.9,93.6,113.7,94.7,2130.62
2019.06,숙박 및 음식점업,66.6,67.1,63.7,69.4,98.1,113.7,94.7,2130.62
2019.06,출판영상방송통신 및 정보서비스업,90.9,90.9,91.1,89.7,95.8,113.7,94.7,2130.62
2019.06,부동산업 및 임대업,84.4,86.4,85.5,82.6,96.1,113.7,94.7,2130.62
2019.06,전문과학 및 기술서비스업,85.5,84.4,83.5,81.4,93.6,113.7,94.7,2130.62
2019.06,사업시설관리 및 사업지원서비스업,88.4,87.4,87.3,85.7,98.3,113.7,94.7,2130.62
2019.06,교육서비스업,78.9,77.4,77.4,78.2,96.8,113.7,94.7,2130.62
2019.06,예술스포츠 및 여가관련서비스업,92.7,94.4,91.7,87.3,88.1,113.7,94.7,2130.62
2019.06,수리 및 기타개인서비스업,75.8,75.1,75.5,74.1,96.6,113.7,94.7,2130.62
2019.07,전산업,77.6,77.0,75.3,74.8,98.2,113.7,91.9,2024.55
2019.07,식료품,91.2,88.2,86.4,81.5,93.4,113.7,91.9,2024.55
2019.07,음료,93.0,95.8,92.5,90.7,89.2,113.7,91.9,2024.55
2019.07,섬유제품 의복제외,61.4,59.1,59.1,62.2,111.5,113.7,91.9,2024.55
2019.07,의복의복악세서리및모피제품,76.9,78.3,72.6,76.7,102.4,113.7,91.9,2024.55
2019.07,가죽가방및신발,69.2,66.0,65.1,70.3,108.9,113.7,91.9,2024.55
2019.07,목재및나무제품 가구제외,67.7,63.3,60.2,69.9,100.5,113.7,91.9,2024.55
2019.07,펄프종이및종이제품,80.0,79.0,73.2,76.2,92.4,113.7,91.9,2024.55
2019.07,인쇄및기록매체복제업,68.6,67.7,64.8,66.4,109.9,113.7,91.9,2024.55
2019.07,화학물질및화학제품 의약품제외,82.0,79.8,,81.4,92.2,113.7,91.9,2024.55
2019.07,의료용물질및의약품,82.0,84.4,83.2,80.0,98.3,113.7,91.9,2024.55
2019.07,고무제품및플라스틱제품,81.4,82.2,75.2,73.3,97.4,113.7,91.9,2024.55
2019.07,비금속광물제품,84.9,79.4,78.1,79.7,97.4,113.7,91.9,2024.55
2019.07,1차금속,73.7,69.2,68.1,72.5,106.7,113.7,91.9,2024.55
2019.07,금속가공제품 기계및가구제외,83.3,80.1,79.6,77.0,96.7,113.7,91.9,2024.55
2019.07,전자부품컴퓨터영상음향및통신장비,88.7,90.3,84.4,84.5,101.7,113.7,91.9,2024.55
2019.07,의료정밀광학기기및시계,84.3,79.8,80.9,78.1,99.6,113.7,91.9,2024.55
2019.07,전기장비,77.6,75.6,79.2,77.7,109.4,113.7,91.9,2024.55
2019.07,기타기계및장비,78.0,76.6,73.3,73.0,98.8,113.7,91.9,2024.55
2019.07,자동차및트레일러,75.8,78.2,75.1,78.0,97.5,113.7,91.9,2024.55
2019.07,기타운송장비,77.3,71.4,68.1,72.8,96.0,113.7,91.9,2024.55
2019.07,가구,67.5,64.4,65.4,66.6,102.9,113.7,91.9,2024.55
2019.07,기타제품,80.4,73.9,73.7,74.3,105.3,113.7,91.9,2024.55
2019.07,비제조업,76.6,76.5,75.0,74.2,97.3,113.7,91.9,2024.55
2019.07,건설업,84.0,84.8,80.1,79.1,97.5,113.7,91.9,2024.55
2019.07,도매 및 소매업,72.7,72.4,71.5,70.2,98.1,113.7,91.9,2024.55
2019.07,운수업,77.6,77.5,78.1,78.2,93.6,113.7,91.9,2024.55
2019.07,숙박 및 음식점업,71.0,71.3,67.1,73.6,96.8,113.7,91.9,2024.55
2019.07,출판영상방송통신 및 정보서비스업,92.9,90.8,92.2,89.8,94.2,113.7,91.9,2024.55
2019.07,부동산업 및 임대업,83.4,86.3,85.2,83.6,94.3,113.7,91.9,2024.55
2019.07,전문과학 및 기술서비스업,78.3,77.1,78.0,75.3,95.1,113.7,91.9,2024.55
2019.07,사업시설관리 및 사업지원서비스업,86.8,86.0,85.9,84.6,99.0,113.7,91.9,2024.55
2019.07,교육서비스업,88.5,87.0,85.5,84.1,94.2,113.7,91.9,2024.55
2019.07,예술스포츠 및 여가관련서비스업,88.0,87.3,86.1,84.7,89.0,113.7,91.9,2024.55
2019.07,수리 및 기타개인서비스업,66.9,67.2,65.8,68.2,99.4,113.7,91.9,2024.55
2019.08,전산업,74.5,74.4,71.4,73.1,97.6,114.0,91.2,1967.79
2019.08,식료품,84.2,80.7,75.9,74.5,98.8,114.0,91.2,1967.79
2019.08,음료,99.6,102.8,97.2,91.1,90.2,114.0,91.2,1967.79
2019.08,섬유제품 의복제외,62.2,62.1,58.9,62.1,107.2,114.0,91.2,1967.79
2019.08,의복의복악세서리및모피제품,69.2,71.0,66.9,69.7,105.7,114.0,91.2,1967.79
2019.08,가죽가방및신발,67.8,67.9,65.6,66.2,109.2,114.0,91.2,1967.79
2019.08,목재및나무제품 가구제외,72.4,67.9,69.5,71.7,102.2,114.0,91.2,1967.79
2019.08,펄프종이및종이제품,81.6,79.0,72.9,77.1,94.5,114.0,91.2,1967.79
2019.08,인쇄및기록매체복제업,63.0,61.7,60.8,61.0,113.2,114.0,91.2,1967.79
2019.08,화학물질및화학제품 의약품제외,83.0,79.0,,79.0,95.4,114.0,91.2,1967.79
2019.08,의료용물질및의약품,77.2,78.6,80.4,80.4,95.3,114.0,91.2,1967.79
2019.08,고무제품및플라스틱제품,77.0,71.3,71.0,72.8,100.3,114.0,91.2,1967.79
2019.08,비금속광물제품,72.8,75.7,72.5,78.1,96.6,114.0,91.2,1967.79
2019.08,1차금속,66.6,64.3,65.2,71.0,103.3,114.0,91.2,1967.79
2019.08,금속가공제품 기계및가구제외,77.4,74.2,73.6,76.9,100.6,114.0,91.2,1967.79
2019.08,전자부품컴퓨터영상음향및통신장비,87.4,87.4,82.1,80.8,104.5,114.0,91.2,1967.79
2019.08,의료정밀광학기기및시계,84.2,82.1,77.3,81.1,102.7,114.0,91.2,1967.79
2019.08,전기장비,80.3,74.8,75.3,75.1,98.3,114.0,91.2,1967.79
2019.08,기타기계및장비,73.8,75.0,74.1,73.0,101.2,114.0,91.2,1967.79
2019.08,자동차및트레일러,66.8,61.6,67.2,71.4,98.9,114.0,91.2,1967.79
2019.08,기타운송장비,76.6,76.7,73.5,77.5,94.8,114.0,91.2,1967.79
2019.08,가구,73.2,73.0,69.4,70.5,96.8,114.0,91.2,1967.79
2019.08,기타제품,75.7,74.2,76.7,79.9,101.4,114.0,91.2,1967.79
2019.08,비제조업,73.7,74.7,70.8,72.4,96.1,114.0,91.2,1967.79
2019.08,건설업,82.1,80.2,77.1,76.1,98.3,114.0,91.2,1967.79
2019.08,도매 및 소매업,67.7,70.4,65.2,67.9,96.0,114.0,91.2,1967.79
2019.08,운수업,80.0,78.7,76.5,76.9,91.9,114.0,91.2,1967.79
2019.08,숙박 및 음식점업,76.0,73.9,71.5,77.0,99.2,114.0,91.2,1967.79
2019.08,출판영상방송통신 및 정보서비스업,90.7,88.8,88.3,88.0,91.6,114.0,91.2,1967.79
2019.08,부동산업 및 임대업,77.9,78.3,78.3,76.3,97.2,114.0,91.2,1967.79
2019.08,전문과학 및 기술서비스업,82.8,82.4,80.5,79.9,95.1,114.0,91.2,1967.79
2019.08,사업시설관리 및 사업지원서비스업,87.0,87.3,86.3,87.2,94.2,114.0,91.2,1967.79
2019.08,교육서비스업,84.8,84.0,83.2,84.7,98.4,114.0,91.2,1967.79
2019.08,예술스포츠 및 여가관련서비스업,81.1,80.7,81.9,80.7,89.1,114.0,91.2,1967.79
2019.08,수리 및 기타개인서비스업,72.2,70.0,68.1,69.9,91.3,114.0,91.2,1967.79
2019.09,전산업,78.7,77.0,75.0,75.5,97.5,114.4,93.8,2063.05
2019.09,식료품,91.5,90.9,85.4,87.5,98.5,114.4,93.8,2063.05
2019.09,음료,99.6,99.1,95.4,98.6,92.5,114.4,93.8,2063.05
2019.09,섬유제품 의복제외,68.0,69.5,67.0,64.6,101.6,114.4,93.8,2063.05
2019.09,의복의복악세서리및모피제품,72.0,74.2,69.3,77.0,102.9,114.4,93.8,2063.05
2019.09,가죽가방및신발,74.6,76.3,68.0,68.3,106.0,114.4,93.8,2063.05
2019.09,목재및나무제품 가구제외,71.1,70.6,64.7,68.8,99.6,114.4,93.8,2063.05
2019.09,펄프종이및종이제품,80.0,78.6,74.1,71.3,92.1,114.4,93.8,2063.05
2019.09,인쇄및기록매체복제업,74.2,77.8,70.8,71.3,107.9,114.4,93.8,2063.05
2019.09,화학물질및화학제품 의약품제외,83.8,79.7,,80.3,95.8,114.4,93.8,2063.05
2019.09,의료용물질및의약품,77.7,81.7,82.7,85.6,94.0,114.4,93.8,2063.05
2019.09,고무제품및플라스틱제품,72.4,72.7,72.3,74.0,104.2,114.4,93.8,2063.05
2019.09,비금속광물제품,72.7,69.8,71.4,75.7,99.1,114.4,93.8,2063.05
2019.09,1차금속,77.4,74.7,69.3,73.8,107.0,114.4,93.8,2063.05
2019.09,금속가공제품 기계및가구제외,73.0,69.0,73.0,72.8,98.6,114.4,93.8,2063.05
2019.09,전자부품컴퓨터영상음향및통신장비,90.2,89.6,84.6,85.4,102.7,114.4,93.8,2063.05
2019.09,의료정밀광학기기및시계,89.7,88.3,85.8,77.7,101.5,114.4,93.8,2063.05
2019.09,전기장비,74.3,73.8,67.6,77.0,102.8,114.4,93.8,2063.05
2019.09,기타기계및장비,68.3,65.4,66.3,71.9,107.9,114.4,93.8,2063.05
2019.09,자동차및트레일러,75.4,75.0,72.0,73.7,98.7,114.4,93.8,2063.05
2019.09,기타운송장비,66.6,66.0,62.7,63.3,97.9,114.4,93.8,2063.05
2019.09,가구,70.3,69.6,68.1,68.4,103.4,114.4,93.8,2063.05
2019.09,기타제품,81.1,80.4,75.2,78.6,103.3,114.4,93.8,2063.05
2019.09,비제조업,80.0,78.2,76.2,75.7,95.3,114.4,93.8,2063.05
2019.09,건설업,86.0,84.4,83.7,82.4,97.7,114.4,93.8,2063.05
2019.09,도매 및 소매업,77.7,75.4,72.9,71.9,94.3,114.4,93.8,2063.05
2019.09,운수업,76.7,76.4,75.0,74.9,94.4,114.4,93.8,2063.05
2019.09,숙박 및 음식점업,70.6,71.3,68.0,72.4,98.7,114.4,93.8,2063.05
2019.09,출판영상방송통신 및 정보서비스업,89.9,89.8,87.9,89.4,95.3,114.4,93.8,2063.05
2019.09,부동산업 및 임대업,77.9,77.8,77.6,76.5,94.7,114.4,93.8,2063.05
2019.09,전문과학 및 기술서비스업,84.5,82.0,81.7,80.9,93.8,114.4,93.8,2063.05
2019.09,사업시설관리 및 사업지원서비스업,92.3,91.6,88.2,87.6,100.6,114.4,93.8,2063.05
2019.09,교육서비스업,81.5,80.7,79.9,79.3,101.9,114.4,93.8,2063.05
2019.09,예술스포츠 및 여가관련서비스업,88.2,84.8,85.0,85.1,88.4,114.4,93.8,2063.05
2019.09,수리 및 기타개인서비스업,73.9,71.3,70.8,73.9,90.2,114.4,93.8,2063.05
2019.1,전산업,80.8,80.2,77.5,76.0,97.3,115.1,93.2,2083.48
2019.1,식료품,87.4,88.3,86.5,83.6,98.3,115.1,93.2,2083.48
2019.1,음료,86.6,88.7,86.1,95.5,97.9,115.1,93.2,2083.48
2019.1,섬유제품 의복제외,70.2,68.5,66.1,68.6,104.0,115.1,93.2,2083.48
2019.1,의복의복악세서리및모피제품,82.0,83.3,75.9,79.8,104.4,115.1,93.2,2083.48
2019.1,가죽가방및신발,82.2,83.6,77.8,73.4,104.7,115.1,93.2,2083.48
2019.1,목재및나무제품 가구제외,77.6,72.7,66.8,70.8,99.5,115.1,93.2,2083.48
2019.1,펄프종이및종이제품,77.6,77.8,74.9,77.2,94.4,115.1,93.2,2083.48
2019.1,인쇄및기록매체복제업,81.7,84.3,79.9,75.4,107.2,115.1,93.2,2083.48
2019.1,화학물질및화학제품 의약품제외,90.1,83.3,,79.8,98.3,115.1,93.2,2083.48
2019.1,의료용물질및의약품,92.3,100.0,92.8,92.8,89.4,115.1,93.2,2083.48
2019.1,고무제품및플라스틱제품,73.1,71.9,69.1,77.4,101.4,115.1,93.2,2083.48
2019.1,비금속광물제품,83.2,80.3,81.0,81.5,97.3,115.1,93.2,2083.48
2019.1,1차금속,78.3,78.6,72.1,76.2,108.5,115.1,93.2,2083.48
2019.1,금속가공제품 기계및가구제외,87.2,83.9,82.1,78.0,98.6,115.1,93.2,2083.48
2019.1,전자부품컴퓨터영상음향및통신장비,84.1,84.6,80.5,79.7,101.3,115.1,93.2,2083.48
2019.1,의료정밀광학기기및시계,89.5,89.3,86.5,85.3,102.5,115.1,93.2,2083.48
2019.1,전기장비,76.0,79.0,76.3,74.6,102.5,115.1,93.2,2083.48
2019.1,기타기계및장비,74.4,74.4,73.0,71.3,107.4,115.1,93.2,2083.48
2019.1,자동차및트레일러,79.2,78.8,74.0,74.4,99.2,115.1,93.2,2083.48
2019.1,기타운송장비,71.8,74.0,68.6,69.1,93.7,115.1,93.2,2083.48
2019.1,가구,72.7,70.5,69.7,67.1,102.3,115.1,93.2,2083.48
2019.1,기타제품,84.7,86.7,82.3,85.0,98.1,115.1,93.2,2083.48
2019.1,비제조업,81.1,80.5,77.8,75.7,95.1,115.1,93.2,2083.48
2019.1,건설업,85.8,85.5,80.0,76.1,98.3,115.1,93.2,2083.48
2019.1,도매 및 소매업,77.5,76.5,74.5,72.4,94.3,115.1,93.2,2083.48
2019.1,운수업,83.2,84.2,80.6,79.4,93.2,115.1,93.2,2083.48
2019.1,숙박 및 음식점업,78.4,78.2,76.6,79.7,95.1,115.1,93.2,2083.48
2019.1,출판영상방송통신 및 정보서비스업,91.2,89.8,89.9,87.1,94.8,115.1,93.2,2083.48
2019.1,부동산업 및 임대업,81.3,85.3,81.0,78.3,97.0,115.1,93.2,2083.48
2019.1,전문과학 및 기술서비스업,89.8,88.5,86.1,82.1,93.6,115.1,93.2,2083.48
2019.1,사업시설관리 및 사업지원서비스업,93.0,93.1,90.0,88.6,96.4,115.1,93.2,2083.48
2019.1,교육서비스업,85.3,86.0,84.5,82.2,99.2,115.1,93.2,2083.48
2019.1,예술스포츠 및 여가관련서비스업,103.6,105.3,103.9,101.7,89.9,115.1,93.2,2083.48
2019.1,수리 및 기타개인서비스업,79.7,79.4,79.4,79.8,92.7,115.1,93.2,2083.48
2019.11,전산업,81.1,80.5,77.5,77.9,98.0,115.8,94.0,2087.96
2019.11,식료품,88.0,89.7,84.4,84.1,94.2,115.8,94.0,2087.96
2019.11,음료,91.4,94.0,96.2,90.5,94.8,115.8,94.0,2087.96
2019.11,섬유제품 의복제외,63.7,63.7,61.3,62.1,105.6,115.8,94.0,2087.96
2019.11,의복의복악세서리및모피제품,83.9,81.8,79.0,75.4,107.6,115.8,94.0,2087.96
2019.11,가죽가방및신발,84.8,83.1,78.5,78.2,107.7,115.8,94.0,2087.96
2019.11,목재및나무제품 가구제외,86.6,81.2,72.7,69.9,94.9,115.8,94.0,2087.96
